,W11_3,W11_2,W11_1,W11_4
2025-10-28 11:00:00,82584.2265625,116489.8359375,104445.859375,71144.40625
2025-10-28 12:00:00,75082.9609375,108963.28125,96931.25,63650.296875
2025-10-28 13:00:00,66555.9140625,100226.96875,88258.765625,55231.49609375
2025-10-28 14:00:00,56788.51171875,90035.7265625,78192.734375,45680.90625
2025-10-28 15:00:00,47132.94921875,79710.109375,68058.578125,36359.2578125
2025-10-28 16:00:00,40899.5390625,72624.5390625,61234.24609375,30530.83203125
2025-10-28 17:00:00,37248.3984375,68050.8046875,56934.8046875,27338.62109375
2025-10-28 18:00:00,35239.01171875,65077.19140625,54250.6015625,25796.578125
2025-10-28 19:00:00,33895.98046875,62747.9453125,52220.4140625,24917.46875
2025-10-28 20:00:00,33131.38671875,60991.29296875,50768.59375,24602.8359375
2025-10-28 21:00:00,34064.890625,60954.74609375,51036.4375,25960.05859375
2025-10-28 22:00:00,36505.9140625,62498.2265625,52864.70703125,28779.205078125
2025-10-28 23:00:00,38579.21875,63753.546875,54387.01953125,31177.99609375
2025-10-29 00:00:00,40548.40234375,64964.62890625,55849.203125,33430.4375
2025-10-29 01:00:00,42922.234375,66651.2265625,57768.96875,36042.0234375
2025-10-29 02:00:00,45825.0703125,68947.75,60274.953125,39134.1484375
2025-10-29 03:00:00,49037.9609375,71659.203125,63162.40625,42471.8984375
2025-10-29 04:00:00,52638.62890625,74835.4921875,66500.8515625,46149.72265625
2025-10-29 05:00:00,56987.63671875,78872.96875,70669.6875,50520.8984375
2025-10-29 06:00:00,60381.734375,82066.25,73964.0078125,53882.29296875
2025-10-29 07:00:00,62503.6171875,84055.875,76042.6640625,55932.6875
2025-10-29 08:00:00,63795.71875,85281.265625,77330.1875,57126.8984375
2025-10-29 09:00:00,64243.0,85698.6328125,77798.1328125,57463.1953125
2025-10-29 10:00:00,63882.26953125,85327.6328125,77470.5078125,56989.62109375
2025-10-29 11:00:00,62754.90234375,84187.9296875,76372.671875,55760.44140625
2025-10-29 12:00:00,61365.0234375,82770.6953125,74998.984375,54287.921875
2025-10-29 13:00:00,59306.8671875,80663.53125,72939.859375,52166.4296875
2025-10-29 14:00:00,55964.80859375,77206.4453125,69543.609375,48792.8046875
2025-10-29 15:00:00,50553.34765625,71607.265625,64028.046875,43402.703125
2025-10-29 16:00:00,47142.10546875,67916.3984375,60445.79296875,40073.25390625
2025-10-29 17:00:00,46448.9453125,66915.2421875,59560.26953125,39477.7109375
2025-10-29 18:00:00,47662.765625,67844.8984375,60598.28125,40778.09765625
2025-10-29 19:00:00,48963.6875,68905.1015625,61754.23828125,42143.22265625
2025-10-29 20:00:00,50249.12890625,69990.6171875,62923.46875,43472.63671875
2025-10-29 21:00:00,52268.140625,71858.6953125,64860.53515625,45511.96875
2025-10-29 22:00:00,54955.91015625,74460.46875,67511.8671875,48188.33984375
2025-10-29 23:00:00,57757.1875,77247.1484375,70331.1796875,50923.734375
2025-10-30 00:00:00,60774.53515625,80321.3984375,73412.25,53861.67578125
2025-10-30 01:00:00,64233.734375,83915.34375,76989.2109375,57211.22265625
2025-10-30 02:00:00,67707.6015625,87607.390625,80638.6640625,60529.96484375
2025-10-30 03:00:00,71030.0625,91227.0703125,84191.171875,63662.48828125
2025-10-30 04:00:00,74662.296875,95233.1484375,88105.890625,67076.265625
2025-10-30 05:00:00,78832.53125,99876.6796875,92621.9453125,70990.2265625
2025-10-30 06:00:00,81912.1796875,103504.8046875,96103.0859375,73773.5
2025-10-30 07:00:00,83389.59375,105586.7109375,98018.90625,74931.3671875
2025-10-30 08:00:00,83510.765625,106337.421875,98592.796875,74737.1328125
2025-10-30 09:00:00,82234.2890625,105677.6796875,97756.1015625,73165.8203125
2025-10-30 10:00:00,79388.265625,103394.546875,95307.609375,70066.3515625
2025-10-30 11:00:00,74995.6796875,99470.984375,91242.015625,65481.375
2025-10-30 12:00:00,69388.4296875,94204.0,85866.8515625,59758.73046875
2025-10-30 13:00:00,62926.12890625,87939.90625,79532.6953125,53263.45703125
2025-10-30 14:00:00,55609.4296875,80662.0546875,72228.21875,46001.25390625
2025-10-30 15:00:00,48560.94140625,73485.203125,65071.46484375,39101.6015625
2025-10-30 16:00:00,44240.8125,68897.375,60543.46875,35003.4453125
2025-10-30 17:00:00,42209.984375,66531.0,58257.3203125,33220.81640625
2025-10-30 18:00:00,41337.9765625,65298.60546875,57114.59375,32608.8984375
2025-10-30 19:00:00,41205.26171875,64790.828125,56698.25390625,32727.32421875
2025-10-30 20:00:00,42025.5234375,65244.5390625,57245.56640625,33784.23828125
2025-10-30 21:00:00,43765.0,66649.375,58736.84765625,35733.796875
2025-10-30 22:00:00,46459.2890625,69062.625,61222.96484375,38601.02734375
2025-10-30 23:00:00,50314.0,72708.1875,64922.49609375,42582.6953125
2025-10-31 00:00:00,55360.48828125,77644.3984375,69885.6171875,47696.8984375
2025-10-31 01:00:00,61279.39453125,83573.796875,75808.4609375,53614.36328125
2025-10-31 02:00:00,68361.0,90801.0078125,82989.9453125,60609.13671875
2025-10-31 03:00:00,75213.703125,97954.9609375,90052.90625,67298.171875
2025-10-31 04:00:00,81040.015625,104217.84375,96194.3203125,72893.75
2025-10-31 05:00:00,86917.734375,110660.796875,102471.1796875,78478.7265625
2025-10-31 06:00:00,91869.7578125,116290.921875,107898.828125,83081.6640625
2025-10-31 07:00:00,94787.40625,119986.828125,111371.0078125,85617.9296875
2025-10-31 08:00:00,94939.4921875,120957.8828125,112096.734375,85373.6640625
2025-10-31 09:00:00,92854.0,119665.515625,110562.59375,82919.2734375
2025-10-31 10:00:00,89043.1796875,116566.0234375,107241.03125,78796.0390625
2025-10-31 11:00:00,84268.3984375,112393.375,102877.2578125,73776.4140625
2025-10-31 12:00:00,79567.2265625,108139.8515625,98471.4296875,68926.3984375
2025-10-31 13:00:00,73957.7109375,102863.59375,93074.578125,63235.7890625
2025-10-31 14:00:00,65932.515625,95009.7265625,85144.2890625,55216.48828125
2025-10-31 15:00:00,57280.33203125,86286.0546875,76402.3671875,46678.32421875
2025-10-31 16:00:00,51726.7734375,80494.4921875,70643.9921875,41319.7421875
2025-10-31 17:00:00,48624.76953125,77066.4921875,67280.015625,38468.87890625
2025-10-31 18:00:00,47360.5703125,75425.3828125,65719.96875,37481.44140625
2025-10-31 19:00:00,46317.44921875,73984.71875,64366.3984375,36678.80859375
2025-10-31 20:00:00,45003.37890625,72239.8671875,62723.671875,35651.1640625
2025-10-31 21:00:00,44581.5625,71370.328125,61964.1484375,35503.453125
2025-10-31 22:00:00,45191.296875,71539.7890625,62244.46484375,36371.81640625
2025-10-31 23:00:00,46716.4140625,72649.375,63460.75390625,38131.7265625
2025-11-01 00:00:00,48999.51171875,74562.3828125,65470.2421875,40615.23046875
2025-11-01 01:00:00,51655.0703125,76905.8515625,67896.296875,43431.37890625
2025-11-01 02:00:00,54875.0625,79883.4140625,70939.6875,46769.80859375
2025-11-01 03:00:00,58822.81640625,83668.3671875,74768.9921875,50784.796875
2025-11-01 04:00:00,63110.73828125,87885.1875,79005.078125,55085.0703125
2025-11-01 05:00:00,67532.5546875,92336.0234375,83448.3984375,59467.99609375
2025-11-01 06:00:00,71538.515625,96469.1796875,87547.0703125,63375.66796875
2025-11-01 07:00:00,74315.65625,99454.0078125,90474.4921875,66012.109375
2025-11-01 08:00:00,74761.625,100153.125,91103.1796875,66298.3984375
2025-11-01 09:00:00,72966.515625,98597.8359375,89480.1171875,64354.046875
2025-11-01 10:00:00,69334.8984375,95145.3203125,85976.5234375,60612.09375
2025-11-01 11:00:00,64262.91796875,90151.1875,80959.3203125,55488.578125
2025-11-01 12:00:00,58517.58203125,84359.9609375,75179.5,49761.453125
2025-11-01 13:00:00,51666.33984375,77325.0546875,68195.3203125,43003.65625
2025-11-01 14:00:00,43547.9296875,68857.21875,59826.984375,35065.6796875
2025-11-01 15:00:00,35647.73046875,60423.93359375,51546.98046875,27444.607421875
2025-11-01 16:00:00,31248.66015625,55352.484375,46669.5078125,23387.361328125
2025-11-01 17:00:00,29020.3515625,52401.7578125,43929.94921875,21519.74609375
2025-11-01 18:00:00,28558.13671875,51204.0859375,42950.30078125,21411.96484375
2025-11-01 19:00:00,29013.03515625,50938.5,42902.7890625,22202.845703125
2025-11-01 20:00:00,29936.349609375,51168.86328125,43345.265625,23437.62109375
2025-11-01 21:00:00,31863.4140625,52453.57421875,44830.3984375,25640.330078125
2025-11-01 22:00:00,34772.05859375,54793.54296875,47352.37109375,28776.984375
2025-11-01 23:00:00,38534.35546875,58074.65234375,50793.01171875,32713.220703125
2025-11-02 00:00:00,43077.484375,62242.375,55092.07421875,37368.02734375
2025-11-02 01:00:00,47943.87890625,66851.1875,59800.16015625,42279.42578125
2025-11-02 02:00:00,52801.96484375,71570.25,64573.09765625,47116.78515625
2025-11-02 03:00:00,57361.6171875,76108.8828125,69142.9375,51594.51953125
2025-11-02 04:00:00,61652.04296875,80487.578125,73522.0390625,55737.2265625
2025-11-02 05:00:00,65651.3046875,84675.984375,77681.4453125,59551.72265625
2025-11-02 06:00:00,68522.0859375,87823.5625,80773.84375,62197.49609375
2025-11-02 07:00:00,70066.0625,89705.34375,82581.9140625,63492.5703125
2025-11-02 08:00:00,70801.5859375,90814.7890625,83605.5234375,63969.609375
2025-11-02 09:00:00,71205.0625,91604.3984375,84308.5859375,64114.7421875
2025-11-02 10:00:00,71582.3515625,92382.5,84990.2265625,64240.41015625
2025-11-02 11:00:00,72125.6484375,93333.171875,85839.8671875,64539.9765625
2025-11-02 12:00:00,72893.1171875,94513.921875,86915.09375,65071.38671875
2025-11-02 13:00:00,73751.5546875,95803.6171875,88092.34375,65695.046875
2025-11-02 14:00:00,72958.15625,95447.9609375,87619.453125,64672.9140625
2025-11-02 15:00:00,70751.109375,93641.96875,85704.265625,62266.046875
2025-11-02 16:00:00,70494.8125,93741.8984375,85705.0703125,61843.6640625
2025-11-02 17:00:00,72595.1484375,96204.828125,88064.96875,63780.66015625
2025-11-02 18:00:00,76597.5390625,100626.859375,92365.984375,67594.359375
2025-11-02 19:00:00,81023.6328125,105561.3203125,97151.9921875,71785.7578125
2025-11-02 20:00:00,85369.2890625,110504.359375,101920.15625,75862.6171875
2025-11-02 21:00:00,90072.4453125,115889.1796875,107102.4140625,80263.15625
2025-11-02 22:00:00,94451.3671875,121023.2109375,112008.6875,84298.53125
2025-11-02 23:00:00,98029.5546875,125434.96875,116168.65625,87504.2578125
2025-11-03 00:00:00,100729.3671875,129019.953125,119483.7421875,89815.15625
2025-11-03 01:00:00,102888.90625,132097.296875,122278.2890625,91579.7265625
2025-11-03 02:00:00,104526.4375,134672.609375,124561.4296875,92823.015625
2025-11-03 03:00:00,105653.1328125,136742.1875,126333.7265625,93563.9140625
2025-11-03 04:00:00,106725.9609375,138754.90625,128046.484375,94263.0859375
2025-11-03 05:00:00,107821.140625,140784.859375,129774.0703125,94998.4140625
2025-11-03 06:00:00,108221.9921875,142118.109375,130802.59375,95049.4375
2025-11-03 07:00:00,107318.8984375,142126.734375,130508.4453125,93819.03125
2025-11-03 08:00:00,105415.0546875,141085.84375,129174.7734375,91624.984375
2025-11-03 09:00:00,102932.3125,139389.15625,127203.9375,88903.4453125
2025-11-03 10:00:00,100492.46875,137642.375,125219.1328125,86276.5625
2025-11-03 11:00:00,98404.59375,136155.28125,123510.21875,84051.4921875
2025-11-03 12:00:00,96720.0234375,134986.78125,122143.0,82272.3359375
2025-11-03 13:00:00,95056.265625,133770.75,120746.96875,80548.515625
2025-11-03 14:00:00,92852.484375,131948.140625,118761.90625,78320.2421875
2025-11-03 15:00:00,90279.96875,129665.3046875,116341.71875,75770.375
2025-11-03 16:00:00,87904.828125,127499.6171875,114062.2734375,73450.96875
2025-11-03 17:00:00,86174.6875,125902.7578125,112375.4921875,71807.3203125
2025-11-03 18:00:00,84953.03125,124768.5234375,111164.5,70692.640625
2025-11-03 19:00:00,83855.609375,123711.5625,110038.4765625,69720.7265625
2025-11-03 20:00:00,83047.171875,122888.734375,109172.8671875,69047.6328125
2025-11-03 21:00:00,82818.1484375,122614.421875,108867.21875,68958.6015625
2025-11-03 22:00:00,83248.6328125,123001.296875,109229.8671875,69525.1171875
2025-11-03 23:00:00,84366.015625,124055.734375,110261.9296875,70767.015625
2025-11-04 00:00:00,85754.9375,125394.328125,111576.578125,72251.0234375
2025-11-04 01:00:00,87615.4453125,127212.0,113378.2734375,74185.6328125
2025-11-04 02:00:00,89838.1015625,129442.546875,115574.671875,76467.609375
2025-11-04 03:00:00,91721.1640625,131367.34375,117457.328125,78384.71875
2025-11-04 04:00:00,93504.1640625,133220.078125,119261.84375,80180.078125
2025-11-04 05:00:00,95480.015625,135295.4375,121282.2109375,82146.6015625
2025-11-04 06:00:00,96843.6328125,136786.09375,122712.859375,83480.4921875
2025-11-04 07:00:00,96781.3984375,136850.9375,122722.9765625,83382.28125
2025-11-04 08:00:00,95769.265625,135950.734375,121768.578125,82343.4609375
2025-11-04 09:00:00,94396.0234375,134652.40625,120427.3671875,80961.0
2025-11-04 10:00:00,92779.3984375,133066.234375,118812.1875,79355.8671875
2025-11-04 11:00:00,91087.515625,131360.8125,117090.765625,77708.515625
2025-11-04 12:00:00,89876.2890625,130091.875,115821.0,76549.4296875
2025-11-04 13:00:00,88806.015625,128917.4453125,114671.0078125,75543.3984375
2025-11-04 14:00:00,87341.3203125,127328.90625,113102.7265625,74157.03125
2025-11-04 15:00:00,85020.2265625,124834.046875,110644.0703125,71935.84375
2025-11-04 16:00:00,83465.578125,123052.1484375,108915.0078125,70504.921875
2025-11-04 17:00:00,83277.3203125,122617.09375,108542.5078125,70440.6328125
2025-11-04 18:00:00,83783.546875,122884.90625,108872.2109375,71061.2109375
2025-11-04 19:00:00,84238.59375,123110.1640625,109158.7109375,71620.8515625
2025-11-04 20:00:00,84834.3515625,123486.59375,109595.5078125,72309.9140625
2025-11-04 21:00:00,85946.4296875,124399.765625,110565.2265625,73499.40625
2025-11-04 22:00:00,87414.1640625,125702.84375,111917.0703125,75021.65625
2025-11-04 23:00:00,89100.1796875,127256.25,113511.5625,76741.78125
2025-11-05 00:00:00,90761.5390625,128824.03125,115110.7265625,78413.6328125
2025-11-05 01:00:00,92245.4140625,130239.625,116548.9375,79885.9609375
2025-11-05 02:00:00,93876.0546875,131847.046875,118170.03125,81487.4296875
2025-11-05 03:00:00,95595.4453125,133585.1875,119910.6484375,83159.125
2025-11-05 04:00:00,97335.3125,135377.125,121695.9609375,84830.5625
2025-11-05 05:00:00,99144.6484375,137276.96875,123578.484375,86552.484375
2025-11-05 06:00:00,100369.8046875,138628.5625,124902.625,87672.9609375
2025-11-05 07:00:00,100238.3359375,138637.125,124879.7265625,87432.3671875
2025-11-05 08:00:00,98800.953125,137322.34375,123539.09375,85898.640625
2025-11-05 09:00:00,96093.0,134690.46875,120893.265625,83123.40625
2025-11-05 10:00:00,92995.0390625,131599.40625,117807.5,79998.7890625
2025-11-05 11:00:00,89940.0234375,128478.40625,114712.3515625,76958.5703125
2025-11-05 12:00:00,87856.15625,126270.1640625,112546.640625,74921.328125
2025-11-05 13:00:00,85439.0703125,123681.4609375,110014.484375,72575.109375
2025-11-05 14:00:00,83066.5625,121071.5078125,107479.1953125,70303.9140625
2025-11-05 15:00:00,81067.609375,118796.5859375,105293.46875,68430.6640625
2025-11-05 16:00:00,80031.9375,117454.46875,104049.78125,67533.9453125
2025-11-05 17:00:00,80372.2109375,117487.1953125,104182.4609375,68010.3671875
2025-11-05 18:00:00,81514.0234375,118339.0078125,105135.9296875,69269.109375
2025-11-05 19:00:00,82656.640625,119229.828125,106112.671875,70509.390625
2025-11-05 20:00:00,83986.8125,120340.671875,107301.0625,71917.0390625
2025-11-05 21:00:00,85847.875,122023.3203125,109050.1796875,73831.625
2025-11-05 22:00:00,87949.90625,123999.125,111077.953125,75957.9921875
2025-11-05 23:00:00,90070.6328125,126043.4296875,113160.2890625,78075.8671875
2025-11-06 00:00:00,92460.6953125,128423.0546875,115559.296875,80431.4765625
2025-11-06 01:00:00,94947.703125,130944.96875,118086.8671875,82857.7109375
2025-11-06 02:00:00,97802.3515625,133895.578125,121025.2578125,85621.1171875
2025-11-06 03:00:00,100942.3671875,137197.8125,124297.15625,88636.5390625
2025-11-06 04:00:00,104110.0,140612.65625,127655.890625,91646.1171875
2025-11-06 05:00:00,107440.0,144246.75,131215.046875,94785.734375
2025-11-06 06:00:00,110378.2734375,147562.203125,134433.15625,97500.671875
2025-11-06 07:00:00,111663.2734375,149278.203125,136034.625,98541.5546875
2025-11-06 08:00:00,110480.40625,148533.1875,135170.796875,97116.6484375
2025-11-06 09:00:00,108411.265625,146856.28125,133385.421875,94843.203125
2025-11-06 10:00:00,106497.4140625,145279.859375,131715.765625,92773.4765625
2025-11-06 11:00:00,104646.78125,143744.171875,130096.921875,90786.6484375
2025-11-06 12:00:00,103418.7109375,142755.671875,129036.1328125,89453.8046875
2025-11-06 13:00:00,101629.1484375,141169.625,127387.0703125,87580.6796875
2025-11-06 14:00:00,99166.65625,138855.140625,125023.8125,85070.7578125
2025-11-06 15:00:00,96942.625,136720.90625,122852.4375,82834.7265625
2025-11-06 16:00:00,95708.2109375,135522.65625,121635.5703125,81616.6796875
2025-11-06 17:00:00,96021.90625,135853.71875,121953.359375,81955.71875
2025-11-06 18:00:00,97244.46875,137107.96875,123190.4375,83187.640625
2025-11-06 19:00:00,98673.734375,138591.640625,124650.5078125,84619.71875
2025-11-06 20:00:00,100427.5625,140430.1875,126456.859375,86359.2421875
2025-11-06 21:00:00,103123.28125,143251.671875,129234.4453125,89017.75
2025-11-06 22:00:00,106768.609375,147108.84375,133027.34375,92601.8828125
2025-11-06 23:00:00,110917.1640625,151525.96875,137358.875,96633.3125
2025-11-07 00:00:00,115439.3515625,156407.734375,142128.375,100991.28125
2025-11-07 01:00:00,119291.4921875,160706.828125,146289.359375,104636.1484375
2025-11-07 02:00:00,122458.4609375,164389.71875,149813.078125,107564.2421875
2025-11-07 03:00:00,125070.40625,167572.09375,152819.046875,109914.578125
2025-11-07 04:00:00,127144.046875,170255.703125,155313.046875,111712.7265625
2025-11-07 05:00:00,128881.75,172631.84375,157489.375,113167.421875
2025-11-07 06:00:00,129575.046875,173983.609375,158633.25,113575.5078125
2025-11-07 07:00:00,128254.703125,173310.484375,157753.203125,111986.1796875
2025-11-07 08:00:00,124945.0390625,170586.40625,154836.40625,108450.34375
2025-11-07 09:00:00,120830.9609375,166942.96875,151030.359375,104180.40625
2025-11-07 10:00:00,116610.7421875,163094.265625,147051.578125,99892.71875
2025-11-07 11:00:00,112533.9140625,159262.5,143120.125,95790.125
2025-11-07 12:00:00,109201.3515625,156067.234375,139856.40625,92487.3671875
2025-11-07 13:00:00,105985.6328125,152897.328125,136644.0625,89346.125
2025-11-07 14:00:00,100984.7734375,147836.515625,131570.96875,84473.203125
2025-11-07 15:00:00,93671.484375,140302.40625,124071.1015625,77368.7890625
2025-11-07 16:00:00,88584.7265625,134849.359375,118702.1484375,72568.1875
2025-11-07 17:00:00,85622.5546875,131410.4375,115375.21875,69928.265625
2025-11-07 18:00:00,84156.09375,129417.765625,113512.0234375,68795.859375
